post_verified,post_type,building_type,squares,nums_bedroom,nums_wc,nums_floor,furniture,price,project_names,streets,wards,districts,type_squares
0,vip-silver,Căn hộ chung cư,70.0,2,2,1,Đầy đủ,9.0,Dự án Sky Garden 3,Đường Phạm Văn Nghị,Phường Tân Phong,7,60-80
0,vip-silver,Căn hộ chung cư,130.0,3,2,1,Đầy đủ,47.0,Dự án Sunwah Pearl,Đường Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,100+
0,vip-silver,Căn hộ chung cư,83.0,2,2,1,Đầy đủ,20.0,Dự án Midtown Phú Mỹ Hưng,Đường Nguyễn Thị Thập,Phường Tân Phú,7,80-100
0,vip-silver,Căn hộ chung cư,96.0,2,2,1,Cơ bản,15.0,Dự án Celadon City,Đường N1,Phường Sơn Kỳ,Tân Phú,80-100
0,vip-silver,Căn hộ chung cư,103.0,2,3,1,Cơ bản,14.0,Dự án Him Lam Riverside,Đường D1,Phường Tân Hưng,7,100+
0,vip-silver,Căn hộ chung cư,85.0,2,2,1,Đầy đủ,17.0,Dự án Saigon Pearl,Đường Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,80-100
0,vip-silver,Căn hộ chung cư,50.0,1,1,1,Đầy đủ,8.5,Không thuộc dự án,Đường Xô Viết Nghệ Tĩnh,Phường 26,Bình Thạnh,40-60
0,vip-silver,Căn hộ chung cư,90.0,2,2,1,Đầy đủ,20.0,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,80-100
0,vip-silver,Căn hộ chung cư,72.0,2,2,1,Đầy đủ,10.0,Dự án Sky 89,Đường Hoàng Quốc Việt,Phường Phú Thuận,7,60-80
0,vip-silver,Căn hộ chung cư,86.0,3,2,1,Đầy đủ,16.0,Dự án The Sun Avenue,Đường Mai Chí Thọ,Phường An Phú,2,80-100
0,vip-silver,Căn hộ chung cư,75.0,2,2,1,Đầy đủ,19.0,Dự án Xi Grand Court,Đường Thành Thái,Phường 14,10,60-80
0,vip-silver,Căn hộ chung cư,114.0,3,2,1,Cơ bản,12.0,Dự án An Gia Skyline,Đường Hoàng Quốc Việt,Phường Phú Thuận,7,100+
0,vip-silver,Căn hộ chung cư,107.0,3,2,1,Đầy đủ,23.0,Dự án HaDo Centrosa Garden,Đường 3/2,Phường 12,10,100+
0,vip-silver,Căn hộ chung cư,48.5,1,1,1,Cao cấp,9.0,Không thuộc dự án,Đường Mai Chí Thọ,Phường An Phú,2,40-60
0,vip-silver,Căn hộ chung cư,109.0,3,3,1,Cơ bản,25.0,Dự án Xi Grand Court,Đường Thành Thái,Phường 14,10,100+
0,vip-silver,Căn hộ chung cư,50.0,1,1,1,Đầy đủ,14.0,Dự án New City Thủ Thiêm,17 Đường Mai Chí Thọ,Phường Bình Khánh,2,40-60
0,vip-silver,Căn hộ chung cư,107.0,3,2,1,Đầy đủ,35.0,Dự án Masteri Millennium,Đường Bến Vân Đồn,Phường 6,4,100+
0,vip-silver,Căn hộ chung cư,65.0,2,2,1,Có tiện nghi cơ bản,7.5,Dự án Prosper Plaza,Đường Phan Văn Hớn,Phường Tân Thới Nhất,12,60-80
0,vip-silver,Căn hộ chung cư,48.0,1,1,1,Đầy đủ,6.5,Dự án The Era Town,Đường Nguyễn Lương Bằng,Phường Phú Mỹ,7,40-60
0,vip-silver,Căn hộ chung cư,72.0,2,2,1,Cơ bản,12.0,Dự án Sky 89,Đường Hoàng Quốc Việt,Phường Phú Thuận,7,60-80
0,vip-silver,Căn hộ chung cư,75.0,2,2,1,Đầy đủ,8.5,Không thuộc dự án,Đường Võ Văn Kiệt,Phường An Lạc,Bình Tân,60-80
0,vip-silver,Căn hộ chung cư,110.0,3,2,1,Đầy đủ,64.0,Dự án The Marq,Đường Nguyễn Đình Chiểu,Phường Đa Kao,1,100+
0,vip-silver,Căn hộ chung cư,66.0,2,2,1,Cơ bản,8.0,Dự án Q7 Saigon Riverside,Đường Đào Trí,Phường Phú Thuận,7,60-80
0,vip-silver,Căn hộ chung cư,53.0,1,1,1,Đầy đủ,6.0,Dự án Q7 Saigon Riverside,Đường Đào Trí,Phường Phú Thuận,7,40-60
0,vip-silver,Căn hộ chung cư,53.0,1,1,1,Đầy đủ,8.0,Dự án Q7 Saigon Riverside,Đường Đào Trí,Phường Phú Thuận,7,40-60
0,vip-silver,Căn hộ chung cư,102.0,3,2,1,Đầy đủ,20.0,Dự án New City Thủ Thiêm,Đường Mai Chí Thọ,Phường Bình Khánh,2,100+
0,vip-silver,Căn hộ chung cư,106.0,3,2,1,Đầy đủ,28.0,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,100+
0,vip-silver,Căn hộ chung cư,85.0,2,2,1,Đầy đủ,13.0,Dự án Palm Heights,Đường Song Hành,Phường An Phú,2,80-100
0,vip-silver,Căn hộ chung cư,74.0,2,2,1,Đầy đủ,13.5,Không thuộc dự án,Đường Nguyễn Văn Trỗi,Phường 8,Phú Nhuận,60-80
0,vip-silver,Căn hộ chung cư,74.0,2,2,1,Đầy đủ,18.0,Dự án Lavida Plus,Đường Nguyễn Văn Linh,Phường Tân Phong,7,60-80
0,vip-silver,Căn hộ chung cư,68.0,2,2,1,Đầy đủ,8.0,Dự án Moonlight Residences,Đường Đặng Văn Bi,Phường Bình Thọ,Thủ Đức,60-80
0,vip-silver,Căn hộ chung cư,87.0,3,2,1,Đầy đủ,11.0,Dự án Lavita Charm,Đường 1,Phường Trường Thọ,Thủ Đức,80-100
0,vip-silver,Căn hộ chung cư,82.0,2,2,1,Cơ bản,13.0,Dự án One Verandah Mapletree,Đường Bát Nàn,Phường Thạnh Mỹ Lợi,2,80-100
0,vip-silver,Căn hộ chung cư,115.0,3,2,1,Đầy đủ,18.0,Dự án Docklands Sài Gòn,Đường Nguyễn Thị Thập,Phường Tân Phú,7,100+
0,vip-silver,Căn hộ chung cư,86.0,2,2,1,Đầy đủ,19.0,Dự án Midtown Phú Mỹ Hưng,Đường Nguyễn Thị Thập,Phường Tân Phú,7,80-100
0,vip-silver,Căn hộ chung cư,50.0,1,1,1,Đầy đủ,20.5,Dự án The Metropole,Đường Trần Não,Phường An Khánh,2,40-60
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,20.0,Dự án Midtown Phú Mỹ Hưng,Đường Nguyễn Thị Thập,Phường Tân Phú,7,60-80
0,vip-silver,Căn hộ chung cư,73.0,2,2,1,Có tiện nghi cơ bản,10.0,Dự án Hoàng Anh Thanh Bình,Đường 17,Phường Tân Hưng,7,60-80
0,vip-silver,Căn hộ chung cư,33.0,1,1,1,Đầy đủ,11.0,Dự án Charmington La Pointe,Đường Cao Thắng,Phường 12,10,20-40
0,vip-silver,Căn hộ chung cư,78.0,2,2,1,Đầy đủ,10.0,Dự án Carillon 7,Đường Lương Minh Nguyệt,Phường Tân Thới Hòa,Tân Phú,60-80
0,vip-silver,Căn hộ chung cư,56.0,2,1,1,Đầy đủ,8.0,Dự án River Panorama,Đường Hoàng Quốc Việt,Phường Phú Thuận,7,40-60
0,vip-silver,Căn hộ chung cư,89.0,2,2,1,Đầy đủ,17.0,Dự án Saigon Pearl,Đường Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,80-100
0,vip-silver,Căn hộ chung cư,204.0,4,3,1,Đầy đủ,40.0,Dự án Vista Verde,Đường Phan Văn Đáng,Phường Thạnh Mỹ Lợi,2,100+
0,vip-silver,Căn hộ chung cư,68.0,2,2,1,Cơ bản,7.0,Dự án Moonlight Residences,Đường Đặng Văn Bi,Phường Bình Thọ,Thủ Đức,60-80
0,vip-silver,Căn hộ chung cư,78.0,2,2,1,Đầy đủ,16.0,Dự án Kingdom 101,Đường Tô Hiến Thành,Phường 14,10,60-80
0,vip-silver,Căn hộ chung cư,68.0,2,2,1,Đầy đủ,7.0,Dự án Moonlight Residences,Đường Đặng Văn Bi,Phường Bình Thọ,Thủ Đức,60-80
0,vip-silver,Căn hộ chung cư,76.0,2,2,1,Đầy đủ,11.0,Dự án D’Lusso,Đường Nguyễn Thị Định,Phường An Phú,2,60-80
0,vip-silver,Căn hộ chung cư,32.0,1,1,1,Đầy đủ,12.0,Không thuộc dự án,Đường Bến Vân Đồn,Phường 12,4,20-40
0,vip-silver,Căn hộ chung cư,100.0,3,2,1,Đầy đủ,25.0,Dự án Vinhomes Central Park,Đường Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,80-100
0,vip-silver,Căn hộ chung cư,90.0,2,2,1,Đầy đủ,18.0,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,80-100
0,vip-silver,Căn hộ chung cư,57.0,1,1,1,Đầy đủ,16.0,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,40-60
0,vip-silver,Căn hộ chung cư,88.0,2,2,1,Cơ bản,18.5,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,80-100
0,vip-silver,Căn hộ chung cư,52.0,1,1,1,Đầy đủ,18.0,Dự án Sunwah Pearl,Đường Nguyễn Hữu Cảnh,Phường 22,Bình Thạnh,40-60
0,vip-silver,Căn hộ chung cư,54.0,2,2,1,Đầy đủ,6.0,Dự án Prosper Plaza,Đường Phan Văn Hớn,Phường Tân Thới Nhất,12,40-60
0,vip-silver,Căn hộ chung cư,67.0,2,2,1,Đầy đủ,9.0,Dự án Moonlight Residences,Đường Đặng Văn Bi,Phường Bình Thọ,Thủ Đức,60-80
0,vip-silver,Căn hộ chung cư,50.0,2,1,1,Đầy đủ,7.0,Dự án The Western Capital,Đường Lý Chiêu Hoàng,Phường 10,6,40-60
0,vip-silver,Căn hộ chung cư,72.0,2,2,1,Đầy đủ,17.0,Dự án Terra Royal,Đường Nam Kỳ Khởi Nghĩa,Phường Võ Thị Sáu,3,60-80
0,vip-silver,Căn hộ chung cư,51.0,2,1,1,Đầy đủ,7.5,Dự án The Western Capital,Đường Lý Chiêu Hoàng,Phường 10,6,40-60
0,vip-silver,Căn hộ chung cư,89.0,2,2,1,Đầy đủ,17.0,Dự án De Capella,Đường Mai Chí Thọ,Phường Bình Khánh,2,80-100
0,vip-silver,Căn hộ chung cư,88.0,2,2,1,Cao cấp,19.0,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,80-100
0,vip-silver,Căn hộ chung cư,116.0,3,2,1,Cao cấp,27.0,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,100+
0,vip-silver,Căn hộ chung cư,75.0,2,2,1,Đầy đủ,12.0,Dự án ST Moritz Phạm Văn Đồng,Đường Phạm Văn Đồng,Phường Hiệp Bình Chánh,Thủ Đức,60-80
0,vip-silver,Căn hộ chung cư,114.0,3,2,1,Đầy đủ,19.0,Không thuộc dự án,Đường Hoàng Quốc Việt,Phường Phú Thuận,7,100+
0,vip-normal,Căn hộ chung cư,90.0,2,2,1,Đầy đủ,20.0,Dự án Diamond Island,Đường Nguyễn Duy Trinh,Phường Bình Trưng Tây,2,80-100
0,vip-silver,Căn hộ chung cư,76.0,2,2,1,Đầy đủ,12.0,Dự án The Sun Avenue,Đường Mai Chí Thọ,Phường An Phú,2,60-80
0,vip-silver,Căn hộ chung cư,85.0,2,2,1,Đầy đủ,13.0,Dự án Palm Heights,Đường Song Hành,Phường An Phú,2,80-100
0,vip-silver,Căn hộ chung cư,73.0,2,2,1,Đầy đủ,15.0,Dự án One Verandah Mapletree,Đường Bát Nàn,Phường Thạnh Mỹ Lợi,2,60-80
0,vip-silver,Căn hộ chung cư,56.0,1,1,1,Đầy đủ,9.0,Dự án Sky 89,Đường Hoàng Quốc Việt,Phường Phú Thuận,7,40-60
0,vip-silver,Căn hộ chung cư,79.0,2,2,1,Đầy đủ,8.0,Dự án Topaz Elite,Đường Cao Lỗ,Phường 4,8,60-80
0,vip-silver,Căn hộ chung cư,65.0,2,2,1,Đầy đủ,13.0,Dự án Saigon Asiana,Đường Nguyễn Văn Luông,Phường 12,6,60-80
0,vip-silver,Căn hộ chung cư,54.0,2,2,1,Đầy đủ,7.0,Không thuộc dự án,Đường Nguyễn Văn Dung,Phường 6,Gò Vấp,40-60
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,16.0,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,60-80
0,vip-silver,Căn hộ chung cư,76.0,2,2,1,Đầy đủ,13.0,Dự án The Sun Avenue,Đường Mai Chí Thọ,Phường An Phú,2,60-80
0,vip-silver,Căn hộ chung cư,66.0,2,1,1,Đầy đủ,6.0,Dự án Conic Riverside,Đường Phạm Thế Hiển,Phường 7,8,60-80
0,vip-silver,Căn hộ chung cư,81.0,2,2,1,Cơ bản,21.0,Dự án One Verandah Mapletree,Đường Bát Nàn,Phường Thạnh Mỹ Lợi,2,80-100
0,vip-silver,Căn hộ chung cư,124.0,3,2,1,Đầy đủ,35.0,Dự án Diamond Island,Đường Nguyễn Duy Trinh,Phường Bình Trưng Tây,2,100+
0,vip-silver,Căn hộ chung cư,65.0,2,2,1,Đầy đủ,17.5,Dự án Chung cư Vĩnh Hội Quận 4,Đường Vĩnh Hội,Phường 4,4,60-80
0,vip-silver,Căn hộ chung cư,31.0,1,1,1,Có tiện nghi cơ bản,9.0,Dự án Charmington La Pointe,Đường 3/2,Phường 12,10,20-40
0,vip-silver,Căn hộ chung cư,78.0,2,2,1,Đầy đủ,8.0,Dự án Topaz Elite,Đường Cao Lỗ,Phường 4,8,60-80
0,vip-silver,Căn hộ chung cư,95.0,3,2,1,Đầy đủ,21.0,Dự án Eco Green Sài Gòn,Đường Nguyễn Văn Linh,Phường Tân Thuận Tây,7,80-100
0,vip-silver,Căn hộ chung cư,86.0,3,2,1,Đầy đủ,17.0,Dự án The Sun Avenue,Đường Mai Chí Thọ,Phường An Phú,2,80-100
0,vip-silver,Căn hộ chung cư,97.0,2,2,1,Đầy đủ,25.0,Dự án Pearl Plaza,Đường Điện Biên Phủ,Phường 25,Bình Thạnh,80-100
0,vip-silver,Căn hộ chung cư,40.0,1,1,1,Đầy đủ,6.0,Dự án Akari City Nam Long,Đường Võ Văn Kiệt,Phường An Lạc,Bình Tân,20-40
0,vip-silver,Căn hộ chung cư,50.0,1,1,1,Đầy đủ,15.0,Dự án Grand Riverside,Đường Bến Vân Đồn,Phường 2,4,40-60
0,vip-silver,Căn hộ chung cư,30.0,1,1,1,Đầy đủ,6.2,Không thuộc dự án,Đường Phạm Văn Hai,Phường 5,Tân Bình,20-40
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,20.0,Dự án Midtown Phú Mỹ Hưng,Đường Tân Phú,Phường Tân Phú,7,60-80
0,vip-silver,Căn hộ chung cư,85.0,2,2,1,Đầy đủ,17.0,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,80-100
0,vip-silver,Căn hộ chung cư,64.0,2,2,1,Đầy đủ,8.0,Dự án River Panorama,Đường Hoàng Quốc Việt,Phường Phú Thuận,7,60-80
0,vip-silver,Căn hộ chung cư,84.0,3,2,1,Đầy đủ,13.0,Dự án RichStar,Đường Hòa Bình,Phường Hiệp Tân,Tân Phú,80-100
0,vip-silver,Căn hộ chung cư,74.0,2,2,1,Cơ bản,16.0,Dự án Rivera Park Sài Gòn,Đường Thành Thái,Phường 14,10,60-80
0,vip-silver,Căn hộ chung cư,73.0,2,2,1,Đầy đủ,16.0,Dự án The Sun Avenue,Đường Mai Chí Thọ,Phường An Phú,2,60-80
0,vip-silver,Căn hộ chung cư,35.0,1,1,1,Đầy đủ,10.0,Không thuộc dự án,Đường Cao Thắng,Phường 12,10,20-40
0,vip-silver,Căn hộ chung cư,78.0,2,2,1,Đầy đủ,19.0,Dự án Vinhomes Golden River Ba Son,Đường Nguyễn Thị Minh Khai,Phường Bến Nghé,1,60-80
0,vip-silver,Căn hộ chung cư,50.0,1,1,1,Đầy đủ,7.5,Không thuộc dự án,Đường Trần Hưng Đạo,Phường Cô Giang,1,40-60
0,vip-silver,Căn hộ chung cư,88.0,2,2,1,Đầy đủ,22.0,Dự án Sadora Sala,Đường Mai Chí Thọ,Phường An Lợi Đông,2,80-100
0,vip-silver,Căn hộ chung cư,106.0,3,3,1,Đầy đủ,20.0,Dự án Sunshine Sky City ,Đường Phú Thuận,Phường Tân Phú,7,100+
0,vip-silver,Căn hộ chung cư,35.0,1,1,1,Đầy đủ,14.0,Không thuộc dự án,Đường Bến Vân Đồn,Phường 12,4,20-40
0,vip-silver,Căn hộ chung cư,82.0,2,2,1,Đầy đủ,17.0,Dự án Kingston Residence,Đường Nguyễn Văn Trỗi,Phường 8,Phú Nhuận,80-100
0,vip-silver,Căn hộ chung cư,101.0,3,2,1,Đầy đủ,12.0,Dự án Akari City Nam Long,Đường Võ Văn Kiệt,Phường An Lạc,Bình Tân,100+
0,vip-silver,Căn hộ chung cư,55.0,1,1,1,Đầy đủ,16.5,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,40-60
0,vip-silver,Căn hộ chung cư,86.0,2,2,1,Không nội thất,17.0,Dự án HaDo Centrosa Garden,Đường 3/2,Phường 12,10,80-100
0,vip-silver,Căn hộ chung cư,75.0,2,2,1,Đầy đủ,18.0,Dự án Intresco Plaza,Đường Lý Chính Thắng,Phường 8,3,60-80
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,14.0,Dự án Sky Center,Đường Phổ Quang,Phường 2,Tân Bình,60-80
0,vip-silver,Căn hộ chung cư,56.0,1,1,1,Đầy đủ,17.0,Dự án Vinhomes Golden River Ba Son,Đường Nguyễn Thị Minh Khai,Phường Bến Nghé,1,40-60
0,vip-silver,Căn hộ chung cư,54.0,1,1,1,Đầy đủ,16.0,Dự án Vinhomes Central Park,Đường Điện Biên Phủ,Phường 22,Bình Thạnh,40-60
0,vip-silver,Căn hộ chung cư,74.0,2,2,1,Cơ bản,15.0,Dự án Sky Center,Đường Phổ Quang,Phường 2,Tân Bình,60-80
0,vip-silver,Căn hộ chung cư,48.5,2,1,1,Cơ bản,9.0,Dự án Lexington Residence,Đường Mai Chí Thọ,Phường An Phú,2,40-60
0,vip-silver,Căn hộ chung cư,53.0,2,1,1,Cơ bản,8.5,Dự án Q7 Saigon Riverside,Đường Đào Trí,Phường Phú Thuận,7,40-60
0,vip-silver,Căn hộ chung cư,120.0,2,2,1,Đầy đủ,32.0,Dự án Diamond Island,Đường Nguyễn Duy Trinh,Phường Bình Trưng Tây,2,100+
0,vip-silver,Căn hộ chung cư,75.0,2,2,1,Cơ bản,15.0,Dự án Rivera Park Sài Gòn,Đường Thành Thái,Phường 14,10,60-80
0,vip-silver,Căn hộ chung cư,70.0,2,2,1,Không nội thất,20.0,Dự án Vinhomes Golden River Ba Son,Đường Nguyễn Thị Minh Khai,Phường Bến Nghé,1,60-80
0,vip-silver,Căn hộ chung cư,24.0,1,1,1,Đầy đủ,7.0,Không thuộc dự án,66/16 Đường Phạm Ngọc Thạch,Phường Võ Thị Sáu,3,20-40
0,vip-silver,Căn hộ chung cư,40.0,1,1,1,Đầy đủ,9.0,Không thuộc dự án,Đường Vĩnh Viễn,Phường 5,10,20-40
0,vip-silver,Căn hộ chung cư,60.0,1,1,1,Đầy đủ,11.5,Không thuộc dự án,Đường Lý Chính Thắng,Phường Võ Thị Sáu,3,40-60
0,vip-silver,Căn hộ chung cư,115.0,2,2,1,Đầy đủ,42.0,Dự án The Metropole,Đường Trần Não,Phường An Khánh,2,100+
0,vip-silver,Căn hộ chung cư,50.0,1,1,1,Đầy đủ,15.5,Dự án Grand Riverside,Đường Bến Vân Đồn,Phường 2,4,40-60
0,vip-silver,Căn hộ chung cư,56.0,1,1,1,Cơ bản,13.0,Dự án One Verandah Mapletree,Đường Bát Nàn,Phường Thạnh Mỹ Lợi,2,40-60
0,vip-silver,Căn hộ chung cư,78.0,3,2,1,Đầy đủ,18.0,Dự án Florita Đức Khải,Đường D1,Phường Tân Hưng,7,60-80
0,vip-silver,Căn hộ chung cư,68.0,2,2,1,Đầy đủ,13.0,Dự án M-One Nam Sài Gòn,Đường Bế Văn Cấm,Phường Tân Kiểng,7,60-80
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,8.5,Dự án Tecco Linh Đông,Đường Linh Đông,Phường Linh Trung,Thủ Đức,60-80
0,vip-silver,Căn hộ chung cư,85.0,2,2,1,Đầy đủ,17.0,Dự án Feliz En Vista,Đường Phan Văn Đáng,Phường Thạnh Mỹ Lợi,2,80-100
0,vip-silver,Căn hộ chung cư,96.0,3,2,1,Đầy đủ,18.0,Dự án The Sun Avenue,Đường Mai Chí Thọ,Phường An Phú,2,80-100
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,20.0,Dự án The Antonia,Đường Nguyễn Lương Bằng,Phường Tân Phú,7,60-80
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,17.0,Dự án The Prince Residence,Đường Nguyễn Văn Trỗi,Phường 12,Phú Nhuận,60-80
0,vip-silver,Căn hộ chung cư,64.0,2,2,1,Cơ bản,7.0,Dự án Căn hộ 8X Plus Trường Chinh,Đường Phan Văn Hớn,Phường Tân Thới Nhất,12,60-80
0,vip-silver,Căn hộ chung cư,56.0,2,1,1,Đầy đủ,8.5,Dự án Akari City Nam Long,Đường Võ Văn Kiệt,Phường An Lạc,Bình Tân,40-60
0,vip-silver,Căn hộ chung cư,74.0,2,2,1,Đầy đủ,17.0,Dự án Masteri An Phú,Đường Xa Lộ Hà Nội,Phường Thảo Điền,2,60-80
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,20.0,Dự án The Ascentia,Đường Nguyễn Lương Bằng,Phường Tân Phú,7,60-80
0,vip-silver,Căn hộ chung cư,45.0,1,1,1,Đầy đủ,31.0,Dự án The Marq,Đường Nguyễn Đình Chiểu,Phường Đa Kao,1,40-60
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,11.0,Không thuộc dự án,Đường Phan Văn Trị,Phường 10,Gò Vấp,60-80
0,vip-silver,Căn hộ chung cư,54.0,1,1,1,Đầy đủ,9.0,Dự án Căn hộ Precia Quận 2,Đường Nguyễn Thị Định,Phường An Phú,2,40-60
0,vip-silver,Căn hộ chung cư,72.0,2,2,1,Cao cấp,10.5,Không thuộc dự án,Đường Nguyễn Thị Định,Phường An Phú,2,60-80
0,vip-silver,Căn hộ chung cư,70.0,2,2,1,Đầy đủ,12.0,Dự án Florita Đức Khải,Đường Nguyễn Hữu Thọ,Phường Tân Hưng,7,60-80
0,vip-silver,Căn hộ chung cư,97.0,3,2,1,Đầy đủ,11.0,Dự án D’Lusso,Đường Nguyễn Thị Định,Phường An Phú,2,80-100
0,vip-silver,Căn hộ chung cư,51.0,1,1,1,Cơ bản,9.0,Dự án Căn hộ Precia Quận 2,24 Đường Nguyễn Thị Định,Phường An Phú,2,40-60
0,vip-silver,Căn hộ chung cư,51.0,2,1,1,Đầy đủ,9.0,Dự án Akari City Nam Long,Đường Võ Văn Kiệt,Phường An Lạc,Bình Tân,40-60
0,vip-silver,Căn hộ chung cư,63.0,2,2,1,Đầy đủ,8.5,Không thuộc dự án,Đường Tản Đà,Phường 10,5,60-80
0,vip-silver,Căn hộ chung cư,90.0,2,2,1,Cao cấp,20.0,Dự án Diamond Island,Đường 104,Phường Bình Trưng Tây,2,80-100
0,vip-silver,Căn hộ chung cư,54.0,1,1,1,Đầy đủ,14.0,Dự án Republic Plaza,Đường Cộng Hòa,Phường 4,Tân Bình,40-60
0,vip-silver,Căn hộ chung cư,83.0,2,2,1,Đầy đủ,17.0,Không thuộc dự án,Đường Nguyễn Văn Trỗi,Phường 8,Phú Nhuận,80-100
0,vip-silver,Căn hộ chung cư,70.0,2,2,1,Đầy đủ,12.0,Dự án Eco Green Sài Gòn,Đường Nguyễn Văn Linh,Phường Tân Thuận Tây,7,60-80
0,vip-silver,Căn hộ chung cư,88.0,2,2,1,Đầy đủ,24.0,Dự án Sarimi Sala,Đường Mai Chí Thọ,Phường An Lợi Đông,2,80-100
0,vip-silver,Căn hộ chung cư,78.0,2,2,1,Đầy đủ,16.0,Dự án Kingdom 101,Đường Tô Hiến Thành,Phường 14,10,60-80
0,vip-silver,Căn hộ chung cư,36.0,1,1,1,Đầy đủ,9.0,Dự án Sky Center,Đường Phổ Quang,Phường 2,Tân Bình,20-40
0,vip-silver,Căn hộ chung cư,56.0,1,1,1,Cơ bản,5.5,Dự án Căn hộ Ricca Quận 9,Đường Gò Cát,Phường Phú Hữu,9,40-60
0,vip-silver,Căn hộ chung cư,90.0,2,2,1,Đầy đủ,19.0,Dự án Diamond Island,Đường Nguyễn Duy Trinh,Phường Bình Trưng Tây,2,80-100
0,vip-silver,Căn hộ chung cư,55.0,2,1,1,Có tiện nghi cơ bản,8.0,Dự án River Panorama,Đường Hoàng Quốc Việt,Phường Phú Thuận,7,40-60
0,vip-silver,Căn hộ chung cư,72.0,2,2,1,Đầy đủ,16.0,Dự án Terra Royal,Đường Lý Chính Thắng,Phường Võ Thị Sáu,3,60-80
0,vip-silver,Căn hộ chung cư,54.0,2,2,1,Đầy đủ,6.5,Dự án Prosper Plaza,Đường Phan Văn Hớn,Phường Tân Thới Nhất,12,40-60
0,vip-silver,Căn hộ chung cư,80.0,2,2,1,Đầy đủ,16.0,Dự án The Gold View,Đường Bến Vân Đồn,Phường 1,4,60-80
0,vip-silver,Căn hộ chung cư,65.0,2,2,1,Đầy đủ,12.0,Dự án RichStar,Đường Hòa Bình,Phường Hiệp Tân,Tân Phú,60-80
0,vip-silver,Căn hộ chung cư,97.0,3,2,1,Đầy đủ,16.0,Dự án HaDo Centrosa Garden,Đường 3/2,Phường 12,10,80-100
